PHENOTYPE,EVEN_COS_SIM,EVEN_PEARSON,MAX_ABS_BETAS,BETA_PVALUE,MEAN.DELTA.R2,R2_PVALUE
Potassium_in_urine.all_ethnicities.both.static_med_corrected.IRNT,2.57500710652249,2.5749248213717895,4.9357239280787e-4,0.8811881188118812,3.0172530398311794e-6,0.009900990099009901
Potassium_in_urine.all_ethnicities.both.static_med_corrected.RAW,3.010474600911737,2.9740852239019855,4.9342081052753e-4,0.9207920792079208,2.8852413493259026e-6,0.009900990099009901
Pulse_rate_automated_reading.all_ethnicities.both.2nd_visit.original.RAW,2.910682970073603,3.262854530122042,4.7406512653589e-4,0.0099009900990099,7.193913574769437e-5,0.009900990099009901
Pulse_rate_automated_reading.all_ethnicities.both.dynamic_med_corrected.IRNT,3.048568802862064,3.0287436449394893,4.935671357648e-4,0.9108910891089108,7.273046878082095e-6,0.009900990099009901
Pulse_rate_automated_reading.all_ethnicities.both.dynamic_med_corrected.RAW,3.050498727692272,2.938548496453109,4.9343640022273e-4,0.9306930693069309,7.1678525120531625e-6,0.009900990099009901
Pulse_rate_automated_reading.all_ethnicities.both.original.IRNT,3.2716206984905107,3.271544341086615,4.9373274043991e-4,0.8613861386138614,6.791021420737495e-6,0.009900990099009901
Pulse_rate_automated_reading.all_ethnicities.both.original.RAW,3.2227290847810783,3.2764964121281963,4.9311727319417e-4,0.8613861386138614,6.798367772307967e-6,0.009900990099009901
Pulse_rate_automated_reading.all_ethnicities.both.original.with_med_correction.IRNT,3.294458132856768,3.294378732447214,4.9355940283327e-4,0.8910891089108911,7.3402117957751395e-6,0.009900990099009901
Pulse_rate_automated_reading.all_ethnicities.both.original.with_med_correction.RAW,3.227629088461022,3.2895983067218073,4.7914717076743e-4,0.9504950495049505,7.249862123350978e-6,0.009900990099009901
Pulse_rate_automated_reading.all_ethnicities.both.static_med_corrected.IRNT,3.1476166935704497,3.104816485969266,4.9322662949949e-4,0.9603960396039604,7.253888492003207e-6,0.009900990099009901
Pulse_rate_automated_reading.all_ethnicities.both.static_med_corrected.RAW,3.1957946641310806,3.170338066289077,4.9326761859997e-4,0.9405940594059404,7.172797802497072e-6,0.009900990099009901
Red_blood_cell_erythrocyte_count.all_ethnicities.both.2nd_visit.original.RAW,2.89633318160587,3.3496922435869116,5.0825074491248e-4,0.0099009900990099,4.4042121737308815e-5,0.9801980198019802
Red_blood_cell_erythrocyte_count.all_ethnicities.both.dynamic_med_corrected.IRNT,2.7946624604874652,2.8154253972814085,0.00049439421007833005,0.6435643564356436,7.295807162486195e-6,0.009900990099009901
Red_blood_cell_erythrocyte_count.all_ethnicities.both.dynamic_med_corrected.RAW,2.8176554971989507,2.8276415178837375,4.9438714305246e-4,0.6633663366336634,7.1054013676484615e-6,0.009900990099009901
Red_blood_cell_erythrocyte_count.all_ethnicities.both.original.IRNT,2.9861910458331793,2.9861498642444197,4.948329852559e-4,0.27722772277227725,5.426302502220537e-6,0.009900990099009901
Red_blood_cell_erythrocyte_count.all_ethnicities.both.original.RAW,3.328538993680212,2.9699982397154376,4.9428260028783e-4,0.32673267326732675,5.330572681205847e-6,0.009900990099009901
Red_blood_cell_erythrocyte_count.all_ethnicities.both.original.with_med_correction.IRNT,3.009343753812238,3.009302421037073,4.9467047476333e-4,0.38613861386138615,5.452192409272083e-6,0.009900990099009901
Red_blood_cell_erythrocyte_count.all_ethnicities.both.original.with_med_correction.RAW,3.3316173950464876,2.993201501257106,4.946498597319e-4,0.38613861386138615,5.357639815795068e-6,0.009900990099009901
Red_blood_cell_erythrocyte_count.all_ethnicities.both.static_med_corrected.IRNT,2.690786880684592,2.663381707938747,4.945283501092e-4,0.5445544554455446,7.425722642110535e-6,0.009900990099009901
Red_blood_cell_erythrocyte_count.all_ethnicities.both.static_med_corrected.RAW,2.68779315214502,2.685094632416468,4.9457562031849e-4,0.5148514851485149,7.234025201670205e-6,0.009900990099009901
Red_blood_cell_erythrocyte_distribution_width.all_ethnicities.both.2nd_visit.original.RAW,2.9035650331572307,3.289139773611504,5.0490622731084e-4,0.0198019801980198,4.5760351052959863e-05,0.9801980198019802
Red_blood_cell_erythrocyte_distribution_width.all_ethnicities.both.dynamic_med_corrected.IRNT,2.5215601951116517,2.4755193150125407,4.9397286242105e-4,0.8217821782178217,8.844612366755703e-6,0.009900990099009901
Red_blood_cell_erythrocyte_distribution_width.all_ethnicities.both.dynamic_med_corrected.RAW,2.5519142352913673,2.53157690543096,4.9305223055032e-4,0.9801980198019802,6.334594769918003e-6,0.009900990099009901
Red_blood_cell_erythrocyte_distribution_width.all_ethnicities.both.original.IRNT,2.693033005536113,2.6928740923054995,4.9358128122198e-4,0.9405940594059404,8.059844661977011e-6,0.009900990099009901
Red_blood_cell_erythrocyte_distribution_width.all_ethnicities.both.original.RAW,3.313292037211942,2.502500289584862,4.9158537705975e-4,0.9405940594059404,5.91943318795779e-6,0.009900990099009901
Red_blood_cell_erythrocyte_distribution_width.all_ethnicities.both.original.with_med_correction.IRNT,2.709774736981005,2.7096160020368276,4.9364345264151e-4,0.9306930693069309,8.065369255648436e-6,0.009900990099009901
Red_blood_cell_erythrocyte_distribution_width.all_ethnicities.both.original.with_med_correction.RAW,3.3132189801246303,2.498162298387988,4.9090355024696e-4,0.9306930693069309,5.892325697528372e-6,0.009900990099009901
Red_blood_cell_erythrocyte_distribution_width.all_ethnicities.both.static_med_corrected.IRNT,3.0725876310753497,3.0476829552215414,4.9379469080986e-4,0.8514851485148515,8.804268288580128e-6,0.009900990099009901
Red_blood_cell_erythrocyte_distribution_width.all_ethnicities.both.static_med_corrected.RAW,3.08347090391387,3.0514965446473092,4.9335229223922e-4,0.9603960396039604,6.2849550694798e-6,0.009900990099009901
Reticulocyte_count.all_ethnicities.both.2nd_visit.original.RAW,2.9434384097680333,3.335084495236237,5.0837097069876e-4,0.0099009900990099,5.982588154616192e-5,0.26732673267326734
Reticulocyte_count.all_ethnicities.both.dynamic_med_corrected.IRNT,2.852710343648477,2.8720503660890273,4.9417905395972e-4,0.6633663366336634,7.254931676677128e-6,0.009900990099009901
Reticulocyte_count.all_ethnicities.both.dynamic_med_corrected.RAW,2.8384447585529906,2.8314527546558996,4.9414965208065e-4,0.7128712871287128,3.767544653333623e-6,0.009900990099009901
Reticulocyte_count.all_ethnicities.both.original.IRNT,3.2273809348941,3.2273119215116544,4.9415562776458e-4,0.6732673267326733,7.014675025833472e-6,0.009900990099009901
Reticulocyte_count.all_ethnicities.both.original.RAW,3.3415039240705924,3.32829902266802,4.78942366809e-4,0.6138613861386139,3.7374015064411265e-6,0.009900990099009901
Reticulocyte_count.all_ethnicities.both.original.with_med_correction.IRNT,3.2110824552094455,3.211011334290629,4.9412264527245e-4,0.693069306930693,6.9643543449439405e-6,0.009900990099009901
Reticulocyte_count.all_ethnicities.both.original.with_med_correction.RAW,3.341787157471856,3.322262981399503,4.9369576954054e-4,0.6831683168316832,3.7132330239098704e-6,0.009900990099009901
Reticulocyte_count.all_ethnicities.both.static_med_corrected.IRNT,3.3510259808362597,3.355220559909244,4.9403225858824e-4,0.7722772277227723,7.2740305149458415e-6,0.009900990099009901
Reticulocyte_count.all_ethnicities.both.static_med_corrected.RAW,3.4246194131540832,3.4190876313672653,4.9424833944034e-4,0.6138613861386139,3.752300901204463e-6,0.009900990099009901
Reticulocyte_percentage.all_ethnicities.both.2nd_visit.original.RAW,2.9484897253032547,3.3558141577065315,5.1277593040623e-4,0.0099009900990099,6.049581911510716e-5,0.1485148514851485
Reticulocyte_percentage.all_ethnicities.both.dynamic_med_corrected.IRNT,3.0028096828535396,3.002808171098898,4.9383893128275e-4,0.7722772277227723,6.850143607494781e-6,0.009900990099009901
Reticulocyte_percentage.all_ethnicities.both.dynamic_med_corrected.RAW,3.0753234660059623,3.0737396815164804,4.9406702694901e-4,0.7128712871287128,3.3404310691844005e-6,0.009900990099009901
Reticulocyte_percentage.all_ethnicities.both.original.IRNT,3.2299279870284607,3.229880252601621,4.9381771824975e-4,0.7920792079207921,6.808976713317504e-6,0.009900990099009901
Reticulocyte_percentage.all_ethnicities.both.original.RAW,3.307061835522008,3.3334144646071775,4.9345242168608e-4,0.7821782178217822,3.3380606036666986e-6,0.009900990099009901
Reticulocyte_percentage.all_ethnicities.both.original.with_med_correction.IRNT,3.1980849082911096,3.198039171436417,4.9424273518985e-4,0.6336633663366337,6.6975967926785965e-6,0.009900990099009901
Reticulocyte_percentage.all_ethnicities.both.original.with_med_correction.RAW,3.3147103411586465,3.3202273092236867,4.9376093195423e-4,0.6237623762376238,3.298099909350427e-6,0.009900990099009901
Reticulocyte_percentage.all_ethnicities.both.static_med_corrected.IRNT,3.2127588979526633,3.212767052216252,4.9379121343897e-4,0.8415841584158416,6.860809359702448e-6,0.009900990099009901
Reticulocyte_percentage.all_ethnicities.both.static_med_corrected.RAW,3.1213507990316196,3.0662439208452725,4.9389006605978e-4,0.8316831683168316,3.328382401087182e-6,0.009900990099009901
Rheumatoid_factor.all_ethnicities.both.2nd_visit.original.RAW,2.9417767132419717,3.3633834018003004,9.78269663604096e-5,0.0099009900990099,5.5236410396689896e-5,0.7326732673267327
Rheumatoid_factor.all_ethnicities.both.dynamic_med_corrected.IRNT,3.1037052563396155,3.021539832297894,4.9373830043252e-4,0.8811881188118812,2.988024360678194e-6,0.009900990099009901
Rheumatoid_factor.all_ethnicities.both.dynamic_med_corrected.RAW,3.15184257716496,3.096151473004797,4.9471265894031e-4,0.297029702970297,3.3184012112667672e-6,0.009900990099009901
Rheumatoid_factor.all_ethnicities.both.original.IRNT,3.4208314430006244,3.4208158599426586,4.9351271797585e-4,0.9207920792079208,2.999471441349883e-6,0.009900990099009901
Rheumatoid_factor.all_ethnicities.both.original.RAW,3.328708108398032,3.3929957450676587,8.59748132301802e-5,0.9801980198019802,3.336634404096364e-6,0.009900990099009901
Rheumatoid_factor.all_ethnicities.both.original.with_med_correction.IRNT,3.4208314430006244,3.4208158599426586,4.9351271797585e-4,0.9207920792079208,2.999471441349883e-6,0.009900990099009901
Rheumatoid_factor.all_ethnicities.both.original.with_med_correction.RAW,3.328708108398032,3.3929957450676587,8.59748132301802e-5,0.9801980198019802,3.336634404096364e-6,0.009900990099009901
Rheumatoid_factor.all_ethnicities.both.static_med_corrected.IRNT,2.8846575916125383,2.9010040055870863,4.936371379562e-4,0.9306930693069309,3.0080413598824017e-6,0.009900990099009901
Rheumatoid_factor.all_ethnicities.both.static_med_corrected.RAW,3.080691418025783,3.0750813948015714,4.9530344352175e-4,0.099009900990099,3.342435715275551e-6,0.009900990099009901
SHBG.all_ethnicities.both.2nd_visit.original.RAW,2.9557565321289196,3.424106140124372,5.1181691923135e-4,0.0099009900990099,6.129267777810199e-5,0.9900990099009901
SHBG.all_ethnicities.both.dynamic_med_corrected.IRNT,3.33315545813317,3.346246055630321,4.9434088586402e-4,0.6534653465346535,6.358756943559189e-6,0.009900990099009901
SHBG.all_ethnicities.both.dynamic_med_corrected.RAW,3.3086817420209704,3.318466206514702,4.945646608371e-4,0.504950495049505,5.09208384393458e-6,0.009900990099009901
SHBG.all_ethnicities.both.original.IRNT,2.955597077248096,2.955556886298418,4.9412687540162e-4,0.8217821782178217,5.255702975437426e-6,0.009900990099009901
SHBG.all_ethnicities.both.original.RAW,3.0651247479839596,3.0362180937779355,4.9409316161448e-4,0.8118811881188119,4.218956509982608e-6,0.009900990099009901
SHBG.all_ethnicities.both.original.with_med_correction.IRNT,2.955597077248096,2.955556886298418,4.9412687540162e-4,0.8217821782178217,5.255702975437426e-6,0.009900990099009901
SHBG.all_ethnicities.both.original.with_med_correction.RAW,3.0651247479839596,3.0362180937779355,4.9409316161448e-4,0.8118811881188119,4.218956509982608e-6,0.009900990099009901
SHBG.all_ethnicities.both.static_med_corrected.IRNT,2.5470519231288993,2.635681652804885,4.9474447266211e-4,0.405940594059406,6.142480788996899e-6,0.009900990099009901
SHBG.all_ethnicities.both.static_med_corrected.RAW,3.050904831220389,3.057591084161601,4.942621243932e-4,0.6732673267326733,4.93489000176108e-6,0.009900990099009901
Sitting_height.all_ethnicities.both.2nd_visit.original.RAW,2.908270932950269,3.179000984079708,4.5414120918748e-4,0.0099009900990099,3.272169332796393e-5,1
Sitting_height.all_ethnicities.both.dynamic_med_corrected.IRNT,3.2691378307970647,3.311569448521938,4.9420084050211e-4,0.7326732673267327,9.291067336303667e-6,0.009900990099009901
Sitting_height.all_ethnicities.both.dynamic_med_corrected.RAW,3.36923334773728,3.3994234596045483,4.9452363515225e-4,0.594059405940594,9.079513156862898e-6,0.009900990099009901
Sitting_height.all_ethnicities.both.original.IRNT,2.646633631391712,2.6465350078068917,4.9508766735642e-4,0.21782178217821785,5.3025778675164226e-6,0.009900990099009901
Sitting_height.all_ethnicities.both.original.RAW,3.2125935744095773,2.650049333480672,4.5941022947476e-4,0.27722772277227725,5.22084998516581e-6,0.009900990099009901
Sitting_height.all_ethnicities.both.original.with_med_correction.IRNT,2.646633631391712,2.6465350078068917,4.9508766735642e-4,0.21782178217821785,5.3025778675164226e-6,0.009900990099009901
Sitting_height.all_ethnicities.both.original.with_med_correction.RAW,3.2125935744095773,2.650049333480672,4.5941022947476e-4,0.27722772277227725,5.22084998516581e-6,0.009900990099009901
Sitting_height.all_ethnicities.both.static_med_corrected.IRNT,2.71345230961955,2.717644062697107,4.9401241891311e-4,0.8415841584158416,9.252530580068391e-6,0.009900990099009901
Sitting_height.all_ethnicities.both.static_med_corrected.RAW,2.825083662151876,2.8774901426878534,4.9422451082518e-4,0.7128712871287128,9.044879564448798e-6,0.009900990099009901
Sleep_duration.all_ethnicities.both.2nd_visit.original.RAW,2.908801581909224,3.1780916897780673,4.0165663807141e-4,0.0099009900990099,5.745150553805416e-5,0.04950495049504951
Sleep_duration.all_ethnicities.both.dynamic_med_corrected.IRNT,2.776493349143156,2.7582739299317214,4.9439242099352e-4,0.6039603960396039,3.499893482292951e-6,0.009900990099009901
Sleep_duration.all_ethnicities.both.dynamic_med_corrected.RAW,2.875987233845349,2.8522772822500935,4.9487452197553e-4,0.3465346534653465,3.1320268742100685e-6,0.009900990099009901
Sleep_duration.all_ethnicities.both.original.IRNT,2.917045008964641,2.916929567322158,4.9422780934958e-4,0.7326732673267327,3.5065345070934423e-6,0.009900990099009901
Sleep_duration.all_ethnicities.both.original.RAW,3.2164562721550105,2.8014478729359724,3.5988128340633e-4,0.6435643564356436,3.2348911778983663e-6,0.009900990099009901
Sleep_duration.all_ethnicities.both.original.with_med_correction.IRNT,2.923039955421713,2.92292924838818,4.9410183638661e-4,0.7821782178217822,3.590986019102668e-6,0.009900990099009901
Sleep_duration.all_ethnicities.both.original.with_med_correction.RAW,3.2172679269170135,2.7949224506487025,3.5988128340633e-4,0.6435643564356436,3.2637685353099216e-6,0.009900990099009901
Sleep_duration.all_ethnicities.both.static_med_corrected.IRNT,2.9054676147430065,2.899793736784311,4.9450135580611e-4,0.5643564356435643,3.422858066405659e-6,0.009900990099009901
Sleep_duration.all_ethnicities.both.static_med_corrected.RAW,2.829938155203279,2.8182125401077576,4.948422182935e-4,0.3465346534653465,3.0903570213705396e-6,0.009900990099009901
Sodium_in_urine.all_ethnicities.both.2nd_visit.original.RAW,2.9537725685483784,3.3132711240641863,5.1374833996515e-4,0.0099009900990099,4.884804448919422e-5,0.8118811881188119
Sodium_in_urine.all_ethnicities.both.dynamic_med_corrected.IRNT,3.0698372835618706,3.073067094388783,4.9335811562419e-4,0.9504950495049505,3.2648028403965734e-6,0.009900990099009901
Sodium_in_urine.all_ethnicities.both.dynamic_med_corrected.RAW,3.080701611670607,3.0857970755471005,4.9372068438658e-4,0.8415841584158416,3.148335789946795e-6,0.009900990099009901
Sodium_in_urine.all_ethnicities.both.original.IRNT,2.857896088629472,2.857803076882568,4.9409410881066e-4,0.7128712871287128,3.594200742210174e-6,0.009900990099009901
Sodium_in_urine.all_ethnicities.both.original.RAW,3.1866913390957667,2.835948660382232,4.9406758892328e-4,0.7128712871287128,3.4524287398501885e-6,0.009900990099009901
Sodium_in_urine.all_ethnicities.both.original.with_med_correction.IRNT,2.867826669765286,2.867735164310765,4.9419316007713e-4,0.6831683168316832,3.5561046271698205e-6,0.009900990099009901
Sodium_in_urine.all_ethnicities.both.original.with_med_correction.RAW,3.184604979222668,2.842817666893126,4.934304387065e-4,0.6435643564356436,3.4263706032156005e-6,0.009900990099009901
Sodium_in_urine.all_ethnicities.both.static_med_corrected.IRNT,3.0051287187750693,3.073634833710575,4.931549515364e-4,0.9603960396039604,3.275059700993054e-6,0.009900990099009901
Sodium_in_urine.all_ethnicities.both.static_med_corrected.RAW,3.009668659786752,3.0596336806610367,4.9352594476212e-4,0.9405940594059404,3.170658136237515e-6,0.009900990099009901
Speed_of_sound_through_heel_left.all_ethnicities.both.2nd_visit.original.RAW,2.9437021425848964,3.3458606598839884,5.1917664792228e-4,0.0099009900990099,2.0424843508285576e-4,0.8712871287128713
Speed_of_sound_through_heel_left.all_ethnicities.both.dynamic_med_corrected.IRNT,3.1631398667506043,3.169409154045146,5.0250944578232e-4,0.0099009900990099,1.1327197946150765e-5,0.009900990099009901
Speed_of_sound_through_heel_left.all_ethnicities.both.dynamic_med_corrected.RAW,2.901383156663796,3.024842272581677,5.0251942308023e-4,0.0099009900990099,9.973302998569598e-6,0.009900990099009901
Speed_of_sound_through_heel_left.all_ethnicities.both.original.IRNT,2.709227914827467,2.707643424556548,5.0360065439285e-4,0.0099009900990099,1.045252789662332e-5,0.009900990099009901
Speed_of_sound_through_heel_left.all_ethnicities.both.original.RAW,2.8612009231432864,2.5624644877360083,5.0349229597254e-4,0.0099009900990099,9.235682893612984e-6,0.009900990099009901
Speed_of_sound_through_heel_left.all_ethnicities.both.original.with_med_correction.IRNT,2.709227914827467,2.707643424556548,5.0360065439285e-4,0.0099009900990099,1.045252789662332e-5,0.009900990099009901
Speed_of_sound_through_heel_left.all_ethnicities.both.original.with_med_correction.RAW,2.8612009231432864,2.5624644877360083,5.0349229597254e-4,0.0099009900990099,9.235682893612984e-6,0.009900990099009901
Speed_of_sound_through_heel_left.all_ethnicities.both.static_med_corrected.IRNT,3.2985057792264056,3.2899778433209197,5.024936330757e-4,0.0099009900990099,1.1385505880250124e-5,0.009900990099009901
Speed_of_sound_through_heel_left.all_ethnicities.both.static_med_corrected.RAW,3.2102715749261317,3.304037949931943,5.0211211738012e-4,0.0099009900990099,1.0022387602843268e-5,0.009900990099009901
Speed_of_sound_through_heel_right.all_ethnicities.both.2nd_visit.original.RAW,2.9328104894353415,3.3739383854201814,5.2532029020007e-4,0.0099009900990099,1.959678526476036e-4,0.9504950495049505
Speed_of_sound_through_heel_right.all_ethnicities.both.dynamic_med_corrected.IRNT,2.8024830140355688,2.833713413072332,5.0353864739782e-4,0.0099009900990099,1.196276382224242e-5,0.009900990099009901
Speed_of_sound_through_heel_right.all_ethnicities.both.dynamic_med_corrected.RAW,2.9872038180025378,3.0849462042848907,5.032935861612e-4,0.0099009900990099,1.081698488095388e-5,0.009900990099009901
Speed_of_sound_through_heel_right.all_ethnicities.both.original.IRNT,2.777740408204995,2.776139362436494,5.044178233951e-4,0.0099009900990099,1.1320387168486934e-5,0.009900990099009901
Speed_of_sound_through_heel_right.all_ethnicities.both.original.RAW,2.8529806600402217,2.624974010981328,5.0440542758723e-4,0.0099009900990099,1.0200911335106476e-5,0.009900990099009901
Speed_of_sound_through_heel_right.all_ethnicities.both.original.with_med_correction.IRNT,2.7768736322678067,2.775268996311086,5.0409827637649e-4,0.0099009900990099,1.115578777391435e-5,0.009900990099009901
Speed_of_sound_through_heel_right.all_ethnicities.both.original.with_med_correction.RAW,2.8528674639322924,2.6243704084090225,5.0407523606059e-4,0.0099009900990099,1.0080985697602518e-5,0.009900990099009901
Speed_of_sound_through_heel_right.all_ethnicities.both.static_med_corrected.IRNT,3.1450851914776763,3.24631840738437,5.0368035595889e-4,0.0099009900990099,1.2243203237511514e-5,0.009900990099009901
Speed_of_sound_through_heel_right.all_ethnicities.both.static_med_corrected.RAW,3.338157433958606,3.3140437542854797,5.0347175548102e-4,0.0099009900990099,1.1044308128350949e-5,0.009900990099009901
Speed_of_sound_through_heel.all_ethnicities.both.2nd_visit.original.RAW,2.9547811825058576,3.2468938667870018,5.1953012501558e-4,0.0099009900990099,8.607837910910854e-5,0.5643564356435643
Speed_of_sound_through_heel.all_ethnicities.both.dynamic_med_corrected.IRNT,3.2277402301675293,3.218507939059737,4.9772698754029e-4,0.0099009900990099,9.840722275845448e-6,0.009900990099009901
Speed_of_sound_through_heel.all_ethnicities.both.dynamic_med_corrected.RAW,2.9945501333308124,2.9008261362196697,4.973566551664e-4,0.0099009900990099,8.73196912418408e-6,0.009900990099009901
Speed_of_sound_through_heel.all_ethnicities.both.original.IRNT,2.9389401217968656,2.9360749599353047,4.9812634472244e-4,0.0099009900990099,9.40157379949319e-6,0.009900990099009901
Speed_of_sound_through_heel.all_ethnicities.both.original.RAW,2.8796403335947987,2.812592413986248,4.9802645451063e-4,0.0099009900990099,8.370770579933795e-6,0.009900990099009901
Speed_of_sound_through_heel.all_ethnicities.both.original.with_med_correction.IRNT,2.9389401217968656,2.9360749599353047,4.9812634472244e-4,0.0099009900990099,9.40157379949319e-6,0.009900990099009901
Speed_of_sound_through_heel.all_ethnicities.both.original.with_med_correction.RAW,2.8796403335947987,2.812592413986248,4.9802645451063e-4,0.0099009900990099,8.370770579933795e-6,0.009900990099009901
Speed_of_sound_through_heel.all_ethnicities.both.static_med_corrected.IRNT,3.2277402301675293,3.218507939059737,4.9772698754029e-4,0.0099009900990099,9.840722275845448e-6,0.009900990099009901
Speed_of_sound_through_heel.all_ethnicities.both.static_med_corrected.RAW,2.9945501333308124,2.9008261362196697,4.973566551664e-4,0.0099009900990099,8.73196912418408e-6,0.009900990099009901
Spherical_equivalent.all_ethnicities.both.2nd_visit.original.RAW,3.368345457181162,3.38226207131993,5.2318769626506e-4,0.0099009900990099,2.932908917093503e-4,0.10891089108910891
Spherical_equivalent.all_ethnicities.both.dynamic_med_corrected.IRNT,3.332281455141991,3.331630359384173,5.0295039668229e-4,0.0099009900990099,1.5865225345576476e-5,0.009900990099009901
Spherical_equivalent.all_ethnicities.both.dynamic_med_corrected.RAW,3.3145860874780047,3.3166840686176315,5.0293035459845e-4,0.0099009900990099,1.4855710192061996e-05,0.009900990099009901
Spherical_equivalent.all_ethnicities.both.original.IRNT,3.2124504239762888,3.2118546806709034,5.0209181435245e-4,0.0099009900990099,1.4608594533518926e-5,0.009900990099009901
Spherical_equivalent.all_ethnicities.both.original.RAW,3.2055373014784454,3.283230920980387,5.0134051811688e-4,0.0099009900990099,1.419589559842338e-5,0.009900990099009901
Spherical_equivalent.all_ethnicities.both.original.with_med_correction.IRNT,3.2124504239762888,3.2118546806709034,5.0209181435245e-4,0.0099009900990099,1.4608594533518926e-5,0.009900990099009901
Spherical_equivalent.all_ethnicities.both.original.with_med_correction.RAW,3.2055373014784454,3.283230920980387,5.0134051811688e-4,0.0099009900990099,1.419589559842338e-5,0.009900990099009901
Spherical_equivalent.all_ethnicities.both.static_med_corrected.IRNT,3.3239344083515805,3.3234280391201585,5.0303766746732e-4,0.0099009900990099,1.5923089463701194e-5,0.009900990099009901
Spherical_equivalent.all_ethnicities.both.static_med_corrected.RAW,3.3163085390741367,3.3184392190304375,5.0259384205857e-4,0.0099009900990099,1.4894791043088468e-5,0.009900990099009901
Standing_height.all_ethnicities.both.2nd_visit.original.RAW,2.906310196497629,3.0567143073506093,5.096049079383e-4,0.0099009900990099,2.619386260549472e-5,1
Standing_height.all_ethnicities.both.dynamic_med_corrected.IRNT,2.884954314136171,2.877593080024636,4.9455731646887e-4,0.5445544554455446,1.3061123121517163e-5,0.009900990099009901
Standing_height.all_ethnicities.both.dynamic_med_corrected.RAW,2.9098396953190706,2.920407915365136,4.9481206236527e-4,0.4257425742574258,1.3237204930834078e-5,0.009900990099009901
Standing_height.all_ethnicities.both.original.IRNT,2.9094465434614394,2.909398233464882,4.9424764847291e-4,0.6732673267326733,6.5576089007812755e-6,0.009900990099009901
Standing_height.all_ethnicities.both.original.RAW,3.239655147453844,2.9064341363765873,4.765465120632e-4,0.5346534653465347,6.351340704591202e-6,0.009900990099009901
Standing_height.all_ethnicities.both.original.with_med_correction.IRNT,2.908155256278363,2.9081065431151765,4.9439385238166e-4,0.5544554455445545,6.528694505014698e-6,0.009900990099009901
Standing_height.all_ethnicities.both.original.with_med_correction.RAW,3.239586834666912,2.906031122093548,4.9153466343079e-4,0.48514851485148514,6.345359398363115e-6,0.009900990099009901
Standing_height.all_ethnicities.both.static_med_corrected.IRNT,2.925074376943098,2.954189647266294,4.9470885141161e-4,0.4356435643564357,1.305414569820632e-5,0.009900990099009901
Standing_height.all_ethnicities.both.static_med_corrected.RAW,3.1157986476209474,3.125776431156373,4.9483461204472e-4,0.39603960396039606,1.3194564632527683e-5,0.009900990099009901
Systolic_blood_pressure_automated_reading.all_ethnicities.both.2nd_visit.original.RAW,2.9087601356644983,3.3458814948174425,5.0616239278978e-4,0.0099009900990099,4.947331211341277e-5,0.8217821782178217
Systolic_blood_pressure_automated_reading.all_ethnicities.both.dynamic_med_corrected.IRNT,2.8449287322132997,2.863262240168472,4.9506131339918e-4,0.18811881188118812,7.458861539887734e-6,0.009900990099009901
Systolic_blood_pressure_automated_reading.all_ethnicities.both.dynamic_med_corrected.RAW,2.859843299774066,2.881944171751241,4.9511963530899e-4,0.16831683168316833,7.3418137534767025e-6,0.009900990099009901
Systolic_blood_pressure_automated_reading.all_ethnicities.both.original.IRNT,3.1928148515809083,3.1927388493178053,4.9556879429575e-4,0.0594059405940594,5.583671042252991e-6,0.009900990099009901
Systolic_blood_pressure_automated_reading.all_ethnicities.both.original.RAW,3.193405604000781,3.211469014149563,4.9430946372739e-4,0.07920792079207921,5.531471288428014e-6,0.009900990099009901
Systolic_blood_pressure_automated_reading.all_ethnicities.both.original.with_med_correction.IRNT,3.1918357016324883,3.191762425450692,4.9579291384845e-4,0.0396039603960396,6.011187903026682e-6,0.009900990099009901
Systolic_blood_pressure_automated_reading.all_ethnicities.both.original.with_med_correction.RAW,3.1956295849507237,3.2106779547005675,4.9571228497045e-4,0.0396039603960396,5.988158355202389e-6,0.009900990099009901
Systolic_blood_pressure_automated_reading.all_ethnicities.both.static_med_corrected.IRNT,2.956076208588172,2.958847120499406,4.9552547301392e-4,0.099009900990099,6.567773495946538e-6,0.009900990099009901
Systolic_blood_pressure_automated_reading.all_ethnicities.both.static_med_corrected.RAW,2.954179082894655,2.9510833764982527,4.9541997915433e-4,0.0891089108910891,6.438350546879738e-6,0.009900990099009901
Testosterone.all_ethnicities.both.2nd_visit.original.RAW,2.932152742380727,3.482258849891198,5.1832545921129e-4,0.0099009900990099,1.602022921476376e-5,1
Testosterone.all_ethnicities.both.dynamic_med_corrected.IRNT,3.086752986729705,3.086758530992071,4.9415863935685e-4,0.6633663366336634,4.156461837699384e-6,0.009900990099009901
Testosterone.all_ethnicities.both.dynamic_med_corrected.RAW,3.147405917669186,3.131722427660234,4.9476219386636e-4,0.36633663366336633,5.363050030804825e-6,0.009900990099009901
Testosterone.all_ethnicities.both.original.IRNT,3.3366733002001228,3.3366756345270665,4.9624651439571e-4,0.0099009900990099,1.608191902979783e-6,1
Testosterone.all_ethnicities.both.original.RAW,3.3719517430067336,3.3316618121775874,4.9624423344538e-4,0.0099009900990099,1.0725904175945544e-6,1
Testosterone.all_ethnicities.both.original.with_med_correction.IRNT,3.328082646708022,3.3280843227427215,4.962637024011e-4,0.0099009900990099,1.5512187210298125e-6,1
Testosterone.all_ethnicities.both.original.with_med_correction.RAW,3.369566608976323,3.320370671093965,4.962624253602e-4,0.0099009900990099,1.0470481771607254e-6,1
